id	well	plate	total_reads	coverage	genecounts	RNAreseq	treatment	RNAlibBatch	RNAseqBatch	DNAlibBatch	DNAseqBatch	egglayBatch	eclosionBatch	platingBatch
137_H8	H8	137	14699186	8.95862	4791692	no	1	2	3	3	4	1	6	24
137_H7	H7	137	17794992	10.1121	6896195	no	1	2	3	3	4	1	6	24
137_H6	H6	137	23473734	13.1466	5950131	no	1	2	3	3	4	1	6	24
137_H5	H5	137	13547200	8.10874	6800750	no	1	2	3	3	4	1	6	24
137_H4	H4	137	15413300	9.33476	4846695	no	1	2	3	3	4	1	6	24
146_A10	A10	146	24417230	10.1613	4582798	no	2	1	1	1	1	2	6	24
146_A11	A11	146	18336352	5.25444	3922913	no	2	1	1	1	1	2	6	24
146_A12	A12	146	14090948	6.56066	4762378	no	2	1	1	1	1	2	6	24
146_A8	A8	146	17688786	7.2252	10037821	no	2	1	1	1	1	2	6	24
146_B11	B11	146	20261830	8.67481	2937792	no	2	1	1	1	1	2	6	24
146_B12	B12	146	22400032	9.28238	4256919	no	2	1	1	1	1	2	6	24
146_B6	B6	146	18603158	7.96831	1000541	no	2	1	1	1	1	2	6	24
146_C11	C11	146	10685244	5.0219	824199	no	2	1	1	1	1	2	6	24
146_C12	C12	146	10409136	4.85174	4813998	no	2	1	1	1	1	2	6	24
146_C4	C4	146	16617090	6.93152	5129494	no	2	1	1	1	1	2	6	24
146_C6	C6	146	14477302	6.70616	1428280	no	2	1	1	1	1	2	6	24
146_C7	C7	146	19286316	8.22706	4601645	no	2	1	1	1	1	2	6	24
146_C8	C8	146	16837708	6.20137	7426930	no	2	1	1	1	1	2	6	24
146_C9	C9	146	15778434	7.32075	3709481	no	2	1	1	1	1	2	6	24
146_D10	D10	146	19454486	8.23528	4417176	no	2	1	1	1	1	2	6	24
146_D12	D12	146	16470434	7.1924	5173546	no	2	1	1	1	1	2	6	24
146_D3	D3	146	16385110	6.3267	2493196	no	2	1	1	1	1	2	6	24
146_D5	D5	146	20269104	8.29157	2810041	no	2	1	1	1	1	2	6	24
146_D6	D6	146	13273476	6.0597	1144575	no	2	1	1	1	1	2	6	24
146_D7	D7	146	21746794	8.97507	3156577	no	2	1	1	1	1	2	6	24
146_D9	D9	146	19009726	7.72836	6227967	no	2	1	1	1	1	2	6	24
146_E12	E12	146	10095120	4.69394	2184338	no	2	1	1	1	1	2	6	24
146_F10	F10	146	19174534	7.56172	3654598	no	2	1	1	1	1	2	6	24
146_F11	F11	146	21901876	8.63466	3661819	no	2	1	1	1	1	2	6	24
146_F12	F12	146	21150122	7.89614	3967362	no	2	1	1	1	1	2	6	24
146_F2	F2	146	11728332	5.57114	4224286	no	2	1	1	1	1	2	6	24
146_F3	F3	146	26592812	7.90093	3365614	no	2	1	1	1	1	2	6	24
146_F4	F4	146	17677288	8.1677	659015	no	2	1	1	1	1	2	6	24
146_F5	F5	146	19518196	8.80762	3905954	no	2	1	1	1	1	2	6	24
146_F6	F6	146	21420390	8.91844	2459364	no	2	1	1	1	1	2	6	24
146_F8	F8	146	16683946	7.7151	5163475	no	2	1	1	1	1	2	6	24
146_G10	G10	146	24328784	8.64392	1198917	no	2	1	1	1	1	2	6	24
146_G12	G12	146	7914986	4.0189	2642386	no	2	1	1	1	1	2	6	24
146_G2	G2	146	8894798	4.58795	4148909	no	2	1	1	1	1	2	6	24
146_G3	G3	146	11060694	4.4285	2806147	no	2	1	1	1	1	2	6	24
146_G4	G4	146	14129948	6.47749	5559965	no	2	1	1	1	1	2	6	24
146_G6	G6	146	24039466	9.52256	1638339	no	2	1	1	1	1	2	6	24
146_H1	H1	146	14963206	7.45098	3060280	no	2	1	1	1	1	2	6	24
146_H7	H7	146	27381072	9.91959	7177013	no	2	1	1	1	1	2	6	24
146_A6	A6	146	8023138	3.70956	1534796	no	2	1	1	1	1	2	6	24
146_A7	A7	146	6617376	3.25006	3595884	no	2	1	1	1	1	2	6	24
146_B10	B10	146	4345808	0.476426	3831729	no	2	1	1	1	1	2	6	24
146_C10	C10	146	7141270	3.58153	5152218	no	2	1	1	1	1	2	6	24
146_C3	C3	146	6430722	2.0964	3868404	no	2	1	1	1	1	2	6	24
146_C5	C5	146	3713454	0.333707	6879816	no	2	1	1	1	1	2	6	24
146_D1	D1	146	6046830	2.94261	2625192	no	2	1	1	1	1	2	6	24
146_D2	D2	146	22221934	5.32995	2052470	no	2	1	1	1	1	2	6	24
146_E10	E10	146	5198924	2.54845	871283	no	2	1	1	1	1	2	6	24
146_E3	E3	146	12368430	4.53924	3159565	no	2	1	1	1	1	2	6	24
146_F1	F1	146	1246426	0.532223	880668	no	2	1	1	1	1	2	6	24
146_G1	G1	146	8078752	4.08399	5262218	no	2	1	1	1	1	2	6	24
146_G5	G5	146	4433240	1.32185	3631522	no	2	1	1	1	1	2	6	24
146_G7	G7	146	7197002	3.83552	4511133	no	2	1	1	1	1	2	6	24
146_G9	G9	146	13099370	5.76216	2928471	no	2	1	1	1	1	2	6	24
146_H11	H11	146	4242694	1.65419	4546164	no	2	1	1	1	1	2	6	24
146_H3	H3	146	25919586	3.70213	1753052	no	2	1	1	1	1	2	6	24
146_H9	H9	146	6341656	3.23683	1784809	no	2	1	1	1	1	2	6	24
149_A4	A4	149	30787770	10.1294	5886119	no	2	3	2	1	1	2	6	24
149_A5	A5	149	13568342	5.59117	2585607	no	2	3	2	1	1	2	6	24
149_B1	B1	149	29251192	17.9922	2473644	no	2	3	2	1	1	2	6	24
149_B11	B11	149	25760718	7.44565	1939398	no	2	3	2	1	1	2	6	24
149_B2	B2	149	29851610	10.4574	1923326	no	2	3	2	1	1	2	6	24
149_B3	B3	149	26556686	8.74875	4671108	no	2	3	2	1	1	2	6	24
149_B4	B4	149	31804988	10.5028	4668484	no	2	3	2	1	1	2	6	24
149_B8	B8	149	35995324	10.7197	3978417	no	2	3	2	1	1	2	6	24
149_C1	C1	149	25470576	9.70982	3465615	no	2	3	2	1	1	2	6	24
149_C3	C3	149	32136776	10.4675	4377604	no	2	3	2	1	1	2	6	24
149_D10	D10	149	20412508	4.95107	2107923	no	2	3	2	1	1	2	6	24
149_D11	D11	149	19823528	5.99394	2789968	no	2	3	2	1	1	2	6	24
149_D2	D2	149	27581452	10.7902	2467494	no	2	3	2	1	1	2	6	24
149_D3	D3	149	13968850	4.43697	2454961	no	2	3	2	1	1	2	6	24
149_D8	D8	149	18461366	5.38884	4106532	no	2	3	2	1	1	2	6	24
149_D9	D9	149	33074288	9.36894	3458268	no	2	3	2	1	1	2	6	24
149_E11	E11	149	26091984	9.88732	2494405	no	2	3	2	1	1	2	6	24
149_E4	E4	149	16269956	5.60518	3147521	no	2	3	2	1	1	2	6	24
149_E9	E9	149	19574654	6.44626	2549443	no	2	3	2	1	1	2	6	24
149_F10	F10	149	12810744	4.01996	1916019	no	2	3	2	1	1	2	6	24
149_F11	F11	149	21935742	8.3516	3928485	yes	2	3	4	1	1	2	6	24
149_F2	F2	149	22436210	8.45887	3203978	no	2	3	2	1	1	2	6	24
149_F3	F3	149	35717970	11.8336	3883411	no	2	3	2	1	1	2	6	24
149_F4	F4	149	19390950	7.59713	2464890	no	2	3	2	1	1	2	6	24
149_F5	F5	149	27574520	10.1732	2120415	no	2	3	2	1	1	2	6	24
149_F8	F8	149	29462626	9.8369	4155633	no	2	3	2	1	1	2	6	24
149_F9	F9	149	30155668	10.202	3415241	no	2	3	2	1	1	2	6	24
149_G1	G1	149	29838904	16.6896	3069156	no	2	3	2	1	1	2	6	24
149_G3	G3	149	32462258	9.43752	3356762	no	2	3	2	1	1	2	6	24
149_G4	G4	149	36690880	11.6831	4836668	no	2	3	2	1	1	2	6	24
149_G6	G6	149	32025284	7.86729	3574335	no	2	3	2	1	1	2	6	24
149_G8	G8	149	33603674	9.92889	3447536	yes	2	3	4	1	1	2	6	24
149_G9	G9	149	16366030	5.66277	1988700	no	2	3	2	1	1	2	6	24
149_H6	H6	149	13790852	4.99327	2817729	no	2	3	2	1	1	2	6	24
149_H8	H8	149	24388710	8.96085	3142122	no	2	3	2	1	1	2	6	24
149_H9	H9	149	30306816	8.82632	2205565	no	2	3	2	1	1	2	6	24
149_A11	A11	149	2510808	0.306386	2238108	no	2	3	2	1	1	2	6	24
149_A2	A2	149	15557214	4.07753	4840980	no	2	3	2	1	1	2	6	24
149_A3	A3	149	10587546	3.53302	1982295	no	2	3	2	1	1	2	6	24
149_C4	C4	149	8206642	0.703459	5461492	no	2	3	2	1	1	2	6	24
149_F1	F1	149	10640196	3.20127	1790161	no	2	3	2	1	1	2	6	24
149_H3	H3	149	12184910	3.13017	3898495	no	2	3	2	1	1	2	6	24
149_H4	H4	149	4993106	1.12318	4702753	no	2	3	2	1	1	2	6	24
149_A12	A12	149	10907216	3.22153	3264917	yes	2	3	5	1	1	2	6	24
149_A6	A6	149	11169202	3.11974	5403524	yes	2	3	5	1	1	2	6	24
149_B6	B6	149	28622014	7.7255	3410815	yes	2	3	5	1	1	2	6	24
149_B9	B9	149	31553956	10.5251	3082680	yes	2	3	5	1	1	2	6	24
149_C2	C2	149	21476690	7.24577	5217426	yes	2	3	5	1	1	2	6	24
149_C5	C5	149	26505824	9.35395	5022841	yes	2	3	5	1	1	2	6	24
149_C6	C6	149	21314984	6.72807	4144552	yes	2	3	5	1	1	2	6	24
149_C8	C8	149	35556720	10.7944	2634243	yes	2	3	5	1	1	2	6	24
149_C9	C9	149	29647944	9.98516	3283334	yes	2	3	5	1	1	2	6	24
149_D6	D6	149	18490060	5.09425	4181217	yes	2	3	5	1	1	2	6	24
149_F6	F6	149	24661902	6.80811	5774980	yes	2	3	5	1	1	2	6	24
149_G11	G11	149	25104018	8.24449	3979134	yes	2	3	5	1	1	2	6	24
149_G5	G5	149	36723670	11.6293	3236857	yes	2	3	5	1	1	2	6	24
153_B3	B3	153	27132216	12.2221	1805921	no	2	2	2	2	2	3	4	24
153_C11	C11	153	16674380	8.43919	8728745	yes	2	2	4	2	2	3	4	24
153_C12	C12	153	20127392	9.43252	1478583	no	2	2	2	2	2	3	4	24
153_C3	C3	153	27843930	12.1659	2182176	no	2	2	2	2	2	3	4	24
153_D8	D8	153	25842814	11.6434	4076589	yes	2	2	4	2	2	3	4	24
153_H11	H11	153	21384104	6.85902	5215266	yes	2	2	4	2	2	3	4	24
153_A3	A3	153	10911302	6.23921	911958	no	2	2	2	2	2	3	4	24
153_A6	A6	153	22314826	10.8205	1954669	no	2	2	2	2	2	3	4	24
153_B8	B8	153	14612368	1.70711	2043655	no	2	2	2	2	2	3	4	24
153_A10	A10	153	21264776	5.39689	2192408	no	2	2	2	2	2	3	4	24
153_C5	C5	153	9511912	1.03182	1947497	no	2	2	2	2	2	3	4	24
153_A12	A12	153	7995678	1.07451	6321458	yes	2	2	4	2	2	3	4	24
153_A11	A11	153	17818510	8.54754	6075713	yes	2	2	5	2	2	3	4	24
153_A2	A2	153	25080000	11.5936	5913076	yes	2	2	5	2	2	3	4	24
153_A4	A4	153	21185744	10.3095	6757970	yes	2	2	5	2	2	3	4	24
153_A8	A8	153	22647852	9.49363	6750655	yes	2	2	5	2	2	3	4	24
153_A9	A9	153	22980822	10.5613	5357857	yes	2	2	5	2	2	3	4	24
153_B10	B10	153	9054788	2.35227	6281997	yes	2	2	5	2	2	3	4	24
153_B11	B11	153	20787320	10.266	6501287	yes	2	2	5	2	2	3	4	24
153_B12	B12	153	21522094	9.94845	4280083	yes	2	2	5	2	2	3	4	24
153_B2	B2	153	23619096	11.3158	4410503	yes	2	2	5	2	2	3	4	24
153_B4	B4	153	21293890	7.19412	6828328	yes	2	2	5	2	2	3	4	24
153_C10	C10	153	9585456	3.98192	6471340	yes	2	2	5	2	2	3	4	24
153_C4	C4	153	24998688	9.90639	3733757	yes	2	2	5	2	2	3	4	24
153_C6	C6	153	17589086	4.18452	5425664	yes	2	2	5	2	2	3	4	24
153_C7	C7	153	18504682	6.10708	7484389	yes	2	2	5	2	2	3	4	24
153_C9	C9	153	16515530	5.33981	6498177	yes	2	2	5	2	2	3	4	24
153_D10	D10	153	22196740	8.76312	6339286	yes	2	2	5	2	2	3	4	24
153_D11	D11	153	23615988	10.4677	4376746	yes	2	2	5	2	2	3	4	24
153_D1	D1	153	18304482	7.61317	4409782	yes	2	2	5	2	2	3	4	24
153_D3	D3	153	24008178	10.6486	5725442	yes	2	2	5	2	2	3	4	24
153_D4	D4	153	21769340	9.12742	4835484	yes	2	2	5	2	2	3	4	24
153_D9	D9	153	10474560	2.66116	5122296	yes	2	2	5	2	2	3	4	24
153_E1	E1	153	18492836	7.26056	5876318	yes	2	2	5	2	2	3	4	24
153_E4	E4	153	20375694	9.39008	3869747	yes	2	2	5	2	2	3	4	24
153_E6	E6	153	23630084	11.6759	6289654	yes	2	2	5	2	2	3	4	24
153_E7	E7	153	20007466	4.41352	3602796	yes	2	2	5	2	2	3	4	24
153_E8	E8	153	23058844	6.1532	5056332	yes	2	2	5	2	2	3	4	24
153_F10	F10	153	13019660	4.90019	5121989	yes	2	2	5	2	2	3	4	24
153_F11	F11	153	22191644	8.54249	4918851	yes	2	2	5	2	2	3	4	24
153_F12	F12	153	16726638	7.01506	7006852	yes	2	2	5	2	2	3	4	24
153_F2	F2	153	13903116	4.6532	3344568	yes	2	2	5	2	2	3	4	24
153_F6	F6	153	12815278	3.112	5212360	yes	2	2	5	2	2	3	4	24
153_F7	F7	153	22742522	10.7862	4277377	yes	2	2	5	2	2	3	4	24
153_F8	F8	153	25926272	11.3299	4421170	yes	2	2	5	2	2	3	4	24
153_F9	F9	153	6566822	1.00695	4161033	yes	2	2	5	2	2	3	4	24
153_G2	G2	153	18821816	6.64326	6113542	yes	2	2	5	2	2	3	4	24
153_G5	G5	153	24520258	11.015	5536297	yes	2	2	5	2	2	3	4	24
153_G6	G6	153	19925714	2.145	3183530	yes	2	2	5	2	2	3	4	24
153_G7	G7	153	19094284	6.73066	4470700	yes	2	2	5	2	2	3	4	24
153_G8	G8	153	9808038	2.53629	3004827	yes	2	2	5	2	2	3	4	24
153_G9	G9	153	25402210	2.5415	5492326	yes	2	2	5	2	2	3	4	24
153_H12	H12	153	11022876	1.28644	4349372	yes	2	2	5	2	2	3	4	24
153_H6	H6	153	25275288	11.3343	4040857	yes	2	2	5	2	2	3	4	24
153_H7	H7	153	31307888	11.1396	4254541	yes	2	2	5	2	2	3	4	24
161_A2	A2	161	11582778	7.15482	1303720	no	1	2	3	3	4	2	6	24
161_A12	A12	161	14094674	8.57714	1236755	no	1	2	3	3	4	2	6	24
161_A11	A11	161	4506160	2.4561	1291208	no	1	2	3	3	4	2	6	24
161_A10	A10	161	7212756	4.91501	934129	no	1	2	3	3	4	2	6	24
161_A9	A9	161	13352880	8.30972	1560900	no	1	2	3	3	4	2	6	24
161_A8	A8	161	16291022	9.85417	1958311	no	1	2	3	3	4	2	6	24
161_A6	A6	161	17716030	10.3354	2647661	no	1	2	3	3	4	2	6	24
161_A5	A5	161	16510070	10.0856	1604227	no	1	2	3	3	4	2	6	24
161_A4	A4	161	15635720	8.96423	1908423	no	1	2	3	3	4	2	6	24
161_B3	B3	161	13267018	7.83319	2790344	no	1	2	3	3	4	2	6	24
161_B2	B2	161	5758126	3.50875	2352055	no	1	2	3	3	4	2	6	24
161_B12	B12	161	10736936	6.62516	2024175	no	1	2	3	3	4	2	6	24
161_B10	B10	161	11248826	6.72599	1528139	no	1	2	3	3	4	2	6	24
161_B9	B9	161	12974160	7.83338	1634325	no	1	2	3	3	4	2	6	24
161_B8	B8	161	13960100	8.59897	2840672	no	1	2	3	3	4	2	6	24
161_B7	B7	161	15109894	8.72404	1877494	no	1	2	3	3	4	2	6	24
161_B6	B6	161	15705270	9.67123	2892570	no	1	2	3	3	4	2	6	24
161_B5	B5	161	12671090	7.72243	1587859	no	1	2	3	3	4	2	6	24
161_B4	B4	161	12511850	7.69262	2886143	no	1	2	3	3	4	2	6	24
161_C1	C1	161	9137320	5.65993	2048979	no	1	2	3	3	4	2	6	24
161_C12	C12	161	3542626	2.01941	1885300	no	1	2	3	3	4	2	6	24
161_C11	C11	161	7925318	5.09489	1247872	no	1	2	3	3	4	2	6	24
161_C9	C9	161	13539580	8.29286	2033661	no	1	2	3	3	4	2	6	24
161_C8	C8	161	13963156	7.67189	1773356	no	1	2	3	3	4	2	6	24
161_C7	C7	161	16520454	9.98004	1496476	no	1	2	3	3	4	2	6	24
161_C6	C6	161	15791494	9.67236	3554846	no	1	2	3	3	4	2	6	24
161_C5	C5	161	14020426	8.5397	2014624	no	1	2	3	3	4	2	6	24
161_C4	C4	161	12534122	7.16273	1689575	no	1	2	3	3	4	2	6	24
161_D3	D3	161	16506254	9.37233	2506831	no	1	2	3	3	4	2	6	24
161_D2	D2	161	14067968	8.74469	2535669	no	1	2	3	3	4	2	6	24
161_D1	D1	161	15363658	9.05728	2055058	no	1	2	3	3	4	2	6	24
161_D11	D11	161	10344012	6.61162	3695590	no	1	2	3	3	4	2	6	24
161_D10	D10	161	9749026	6.02017	681204	no	1	2	3	3	4	2	6	24
161_D8	D8	161	14939480	8.91493	628960	no	1	2	3	3	4	2	6	24
161_D7	D7	161	13083584	8.1094	1743337	no	1	2	3	3	4	2	6	24
161_D6	D6	161	15625900	9.23247	1452059	no	1	2	3	3	4	2	6	24
161_D5	D5	161	13427458	8.03775	2015029	no	1	2	3	3	4	2	6	24
161_D4	D4	161	14098092	6.73203	1890879	no	1	2	3	3	4	2	6	24
161_E3	E3	161	14086930	8.52684	3548862	no	1	2	3	3	4	2	6	24
161_E1	E1	161	12680202	7.87974	636320	no	1	2	3	3	4	2	6	24
161_E12	E12	161	12015530	7.17969	2414508	no	1	2	3	3	4	2	6	24
161_E11	E11	161	10588446	6.73769	1698679	no	1	2	3	3	4	2	6	24
161_E10	E10	161	12451306	7.41594	1760009	no	1	2	3	3	4	2	6	24
161_E9	E9	161	12426376	7.4632	540930	no	1	2	3	3	4	2	6	24
161_E7	E7	161	14852830	9.14719	1367704	no	1	2	3	3	4	2	6	24
161_E4	E4	161	13715970	8.5743	3148083	no	1	2	3	3	4	2	6	24
161_F2	F2	161	12742728	7.79039	1813986	no	1	2	3	3	4	2	6	24
161_F1	F1	161	13998692	8.57493	1038222	no	1	2	3	3	4	2	6	24
161_F12	F12	161	5691440	3.27389	1492135	no	1	2	3	3	4	2	6	24
161_F11	F11	161	10529314	6.16045	927363	no	1	2	3	3	4	2	6	24
161_F10	F10	161	14035044	8.03234	2229674	no	1	2	3	3	4	2	6	24
161_F9	F9	161	11929304	7.24394	1971394	no	1	2	3	3	4	2	6	24
161_F8	F8	161	13077188	8.01236	2600579	no	1	2	3	3	4	2	6	24
161_F7	F7	161	14621334	8.79331	3531771	no	1	2	3	3	4	2	6	24
161_F6	F6	161	13443320	8.32126	2803504	no	1	2	3	3	4	2	6	24
161_F5	F5	161	7301138	4.62676	2542109	no	1	2	3	3	4	2	6	24
161_F4	F4	161	12541586	7.71278	2114507	no	1	2	3	3	4	2	6	24
161_G2	G2	161	10224116	6.09174	5409706	no	1	2	3	3	4	2	6	24
161_G1	G1	161	14623138	8.96403	3150619	no	1	2	3	3	4	2	6	24
161_G12	G12	161	13493920	7.86722	2004496	no	1	2	3	3	4	2	6	24
161_G11	G11	161	14023552	8.38092	1543784	no	1	2	3	3	4	2	6	24
161_G10	G10	161	10624682	6.68332	1675135	no	1	2	3	3	4	2	6	24
161_G8	G8	161	12225938	7.56328	3117982	no	1	2	3	3	4	2	6	24
161_G7	G7	161	5890278	3.62108	1454009	no	1	2	3	3	4	2	6	24
161_G5	G5	161	16208306	9.44681	3141414	no	1	2	3	3	4	2	6	24
161_H3	H3	161	16023366	9.65861	2487908	no	1	2	3	3	4	2	6	24
161_H2	H2	161	13395964	7.99505	2453508	no	1	2	3	3	4	2	6	24
161_H1	H1	161	14006422	8.56776	2066100	no	1	2	3	3	4	2	6	24
161_H11	H11	161	13784426	8.04487	3173478	no	1	2	3	3	4	2	6	24
161_H10	H10	161	13668576	8.27215	1483480	no	1	2	3	3	4	2	6	24
161_H8	H8	161	15963882	9.96434	1079267	no	1	2	3	3	4	2	6	24
161_H7	H7	161	22584480	13.4994	3506578	no	1	2	3	3	4	2	6	24
161_H6	H6	161	27722274	15.7796	2819672	no	1	2	3	3	4	2	6	24
161_H5	H5	161	16688796	10.3716	2519020	no	1	2	3	3	4	2	6	24
161_H4	H4	161	17791044	10.9098	3414248	no	1	2	3	3	4	2	6	24
185_B11	B11	185	23623908	11.301	4358057	no	2	2	2	2	2	3	5	25
185_B12	B12	185	20945288	9.96576	8529159	yes	2	2	4	2	2	3	5	25
185_B5	B5	185	13957652	4.56766	2340987	no	2	2	2	2	2	3	5	25
185_B7	B7	185	21889528	11.0172	2389629	no	2	2	2	2	2	3	5	25
185_B8	B8	185	27892658	13.3753	2778548	no	2	2	2	2	2	3	5	25
185_B9	B9	185	17451186	6.1929	2641521	no	2	2	2	2	2	3	5	25
185_C12	C12	185	14341262	4.64664	3503951	no	2	2	2	2	2	3	5	25
185_C3	C3	185	12817502	4.15248	2638428	no	2	2	2	2	2	3	5	25
185_C4	C4	185	23539482	10.5252	2495321	no	2	2	2	2	2	3	5	25
185_C5	C5	185	28394454	12.9789	2414993	no	2	2	2	2	2	3	5	25
185_C7	C7	185	23892538	11.8116	1912959	no	2	2	2	2	2	3	5	25
185_C9	C9	185	17731184	6.23566	1941294	no	2	2	2	2	2	3	5	25
185_D11	D11	185	24988638	12.1419	3143298	no	2	2	2	2	2	3	5	25
185_D12	D12	185	20148558	8.63231	2830505	no	2	2	2	2	2	3	5	25
185_D3	D3	185	14182488	5.58914	2318899	no	2	2	2	2	2	3	5	25
185_D6	D6	185	23117652	10.5678	4677843	no	2	2	2	2	2	3	5	25
185_D8	D8	185	17598350	6.85114	4344282	no	2	2	2	2	2	3	5	25
185_E11	E11	185	22315518	8.96273	2768603	no	2	2	2	2	2	3	5	25
185_E12	E12	185	18992058	8.61272	6720501	no	2	2	2	2	2	3	5	25
185_E5	E5	185	22153322	8.76313	3809429	no	2	2	2	2	2	3	5	25
185_E9	E9	185	21536532	8.24739	559872	yes	2	2	4	2	2	3	5	25
185_F11	F11	185	22509378	10.0564	3710635	no	2	2	2	2	2	3	5	25
185_F6	F6	185	25122846	10.2273	4965936	no	2	2	2	2	2	3	5	25
185_F8	F8	185	18851044	7.8114	3602784	no	2	2	2	2	2	3	5	25
185_G11	G11	185	13339556	4.64499	3938515	no	2	2	2	2	2	3	5	25
185_G12	G12	185	17168220	6.55789	5030060	no	2	2	2	2	2	3	5	25
185_G5	G5	185	17947674	7.4413	1460878	no	2	2	2	2	2	3	5	25
185_G6	G6	185	19875658	5.36846	4450939	no	2	2	2	2	2	3	5	25
185_G7	G7	185	15873264	5.5228	4169350	no	2	2	2	2	2	3	5	25
185_H1	H1	185	16608774	7.12269	2147977	no	2	2	2	2	2	3	5	25
185_H4	H4	185	17364760	6.28755	3570044	no	2	2	2	2	2	3	5	25
185_H6	H6	185	28817304	12.0105	4223067	no	2	2	2	2	2	3	5	25
185_H7	H7	185	31689522	11.762	1434568	no	2	2	2	2	2	3	5	25
185_H8	H8	185	17936000	6.63029	2059234	no	2	2	2	2	2	3	5	25
185_A8	A8	185	21020474	5.46833	2254633	no	2	2	2	2	2	3	5	25
185_B10	B10	185	19360242	8.1984	2094685	no	2	2	2	2	2	3	5	25
185_A10	A10	185	16715738	4.77499	3440879	no	2	2	2	2	2	3	5	25
185_C1	C1	185	2095972	0.731272	1225612	no	2	2	2	2	2	3	5	25
185_C6	C6	185	25992366	2.63704	4680215	no	2	2	2	2	2	3	5	25
185_C8	C8	185	13002716	3.96552	1990035	no	2	2	2	2	2	3	5	25
185_A11	A11	185	13820662	3.39859	2318839	no	2	2	2	2	2	3	5	25
185_D10	D10	185	7626780	1.59378	3906021	no	2	2	2	2	2	3	5	25
185_D5	D5	185	8237326	2.30116	1962936	no	2	2	2	2	2	3	5	25
185_A12	A12	185	12502622	4.33604	6353289	yes	2	2	4	2	2	3	5	25
185_D9	D9	185	13620616	3.17619	2077170	no	2	2	2	2	2	3	5	25
185_E10	E10	185	12917354	1.41651	3890346	no	2	2	2	2	2	3	5	25
185_E2	E2	185	26896018	2.58629	1947847	no	2	2	2	2	2	3	5	25
185_E3	E3	185	5359416	1.32202	832521	yes	2	2	4	2	2	3	5	25
185_E4	E4	185	18520638	4.90568	2228802	no	2	2	2	2	2	3	5	25
185_E6	E6	185	13044462	3.20927	551414	yes	2	2	4	2	2	3	5	25
185_E7	E7	185	9674002	2.9434	3067018	no	2	2	2	2	2	3	5	25
185_F12	F12	185	11663930	4.1204	2255856	no	2	2	2	2	2	3	5	25
185_F2	F2	185	13466184	4.74662	3056853	no	2	2	2	2	2	3	5	25
185_F3	F3	185	10185460	3.12421	3147195	no	2	2	2	2	2	3	5	25
185_F5	F5	185	12685036	3.51183	692443	yes	2	2	4	2	2	3	5	25
185_A7	A7	185	8943966	2.12994	2507686	no	2	2	2	2	2	3	5	25
185_H3	H3	185	14114654	4.2579	2666570	no	2	2	2	2	2	3	5	25
185_F4	F4	185	17055176	7.8973	1494597	yes	2	2	5	2	2	3	5	25
185_F7	F7	185	9378414	3.07974	1776487	yes	2	2	5	2	2	3	5	25
185_H2	H2	185	17702588	5.7986	2032048	yes	2	2	5	2	2	3	5	25
185_A5	A5	185	12482948	2.67829	2150232	yes	2	2	5	2	2	3	5	25
185_A6	A6	185	5806366	1.32434	1284401	yes	2	2	5	2	2	3	5	25
185_A9	A9	185	4145064	0.556906	1357873	yes	2	2	5	2	2	3	5	25
185_B1	B1	185	16027034	3.82655	2068601	yes	2	2	5	2	2	3	5	25
185_B2	B2	185	18491356	7.79901	1911477	yes	2	2	5	2	2	3	5	25
185_B4	B4	185	6665536	1.6502	1849718	yes	2	2	5	2	2	3	5	25
185_C11	C11	185	9106374	2.79292	1417208	yes	2	2	5	2	2	3	5	25
185_D2	D2	185	30164130	2.90323	1489506	yes	2	2	5	2	2	3	5	25
185_D4	D4	185	11798220	3.01687	1631814	yes	2	2	5	2	2	3	5	25
185_D7	D7	185	26076494	12.175	2021992	yes	2	2	5	2	2	3	5	25
185_F10	F10	185	20724884	9.13741	2090473	yes	2	2	5	2	2	3	5	25
206_A6	A6	206	19386518	9.38709	4775231	no	1	2	3	3	4	1	8	26
206_A5	A5	206	14961954	7.19895	3992028	no	1	2	3	3	4	1	8	26
206_A4	A4	206	17236456	8.38122	2169872	no	1	2	3	3	4	1	8	26
206_B3	B3	206	9362820	4.50762	2682861	no	1	2	3	3	4	1	8	26
206_B2	B2	206	1273400	0.777336	4400616	no	1	2	3	3	4	1	8	26
206_B1	B1	206	15362084	7.48509	1385883	no	1	2	3	3	4	1	8	26
206_B12	B12	206	16451148	7.974	3894401	no	1	2	3	3	4	1	8	26
206_B11	B11	206	16751334	7.99726	3617009	no	1	2	3	3	4	1	8	26
206_B10	B10	206	14785762	7.116	3776180	no	1	2	3	3	4	1	8	26
206_B9	B9	206	16882024	7.7025	4207976	no	1	2	3	3	4	1	8	26
206_A3	A3	206	9960440	4.73229	3412452	no	1	2	3	3	4	1	8	26
206_B6	B6	206	13001102	6.25404	5120401	no	1	2	3	3	4	1	8	26
206_B5	B5	206	17810644	8.033	3101094	no	1	2	3	3	4	1	8	26
206_B4	B4	206	14796514	7.01878	2741743	no	1	2	3	3	4	1	8	26
206_C3	C3	206	12512824	6.23558	4485440	no	1	2	3	3	4	1	8	26
206_C2	C2	206	16353896	6.01609	2823383	no	1	2	3	3	4	1	8	26
206_C1	C1	206	9725598	4.91634	2398975	no	1	2	3	3	4	1	8	26
206_C11	C11	206	19090000	9.6002	1528706	no	1	2	3	3	4	1	8	26
